Subject_ID,Loc_Plot_State1,Loc_Plot_City1,Loc_Plot_State2,Loc_Plot_City2,Date_Exposure,Plot_Target1,Plot_Target2,Plot_Target3,Attack_Preparation,Op_Security,Changing_Target,Anticp_Fatals_Targ,Internet_Use_Plot,Extent_Plot,Violent,Criminal_Severity,Criminal_Charges,Indict_Arrest,Current_Status,Group_Membership,Terrorist_Group_Name1,Terrorist_Group_Name2,Terrorist_Group_Name3,Actively_Recruited,Recruiter1,Recruiter2,Recruiter3,Actively_Connect,Group_Competition,Role_Group,Length_Group,Clique,Clique_Radicalize,Clique_Connect,Internet_Radicalization,Media_Radicalization,Social_Media,Social_Media_Frequency,Social_Media_Platform1,Social_Media_Platform2,Social_Media_Platform3,Social_Media_Platform4,Social_Media_Platform5,Social_Media_Activities1,Social_Media_Activities2,Social_Media_Activities3,Social_Media_Activities4,Social_Media_Activities5,Social_Media_Activities6,Social_Media_Activities7,Radicalization_Islamist,Radicalization_Far_Right,Radicalization_Far_Left,Radicalization_Single_Issue,Ideological_Sub_Category1,Ideological_Sub_Category2,Ideological_Sub_Category3,Loc_Habitation_State1,Loc_Habitation_City1,Loc_Habitation_State2,Loc_Habitation_City2,Itinerant,External_Rad,Rad_duration,Radical_Behaviors,Radical_Beliefs,US_Govt_Leader,Foreign_Govt_Leader,Event_Influence1,Event_Influence2,Event_Influence3,Event_Influence4,Beliefs_Trajectory,Behaviors_Trajectory,Radicalization_Sequence,Radicalization_Place,Prison_Radicalize,Broad_Ethnicity,Age,Marital_Status,Children,Age_Child,Gender,Religious_Background,Convert,Convert_Date,Reawakening,Reawakening_Date,Citizenship,Residency_Status,Nativity,Time_US_Months,Immigrant_Generation,Immigrant_Source,Language_English,Diaspora_Ties,Education,Student,Education_Change,Employment_Status,Change_Performance,Work_History,Military,Foreign_Military,Social_Stratum_Childhood,Social_Stratum_Adulthood,Aspirations,Abuse_Child,Abuse_Adult,Abuse_type1,Abuse_Type2,Abuse_Type3,Psychological,Alcohol_Drug,Absent_Parent,Overseas_Family,Close_Family,Family_Religiosity,Family_Ideology,Family_Ideological_Level,Prison_Family_Friend,Crime_Family_Friend,Radical_Friend,Radical_Family,Radical_Signif_Other,Relationship_Troubles,Platonic_Troubles,Unstructured_Time,Friendship_Source1,Friendship_Source2,Friendship_Source3,Kicked_Out,Previous_Criminal_Activity,Previous_Criminal_Activity_Type1,Previous_Criminal_Activity_Type2,Previous_Criminal_Activity_Type3,Previous_Criminal_Activity_Age,Gang,Gang_Age_Joined,Trauma,Other_Ideologies,Angry_US,Group_Grievance,Standing
4577,Mississippi,-99,,,1/1/64,14,,,2,1,0,1,-88,5,1,10,2,4,6,3,Ku Klux Klan,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,Greenwood,,,-99,-99,-99,10,5,-99,-99,-99,,,,-99,-99,1,-99,-88,3,30,2,1,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,360,0,-88,-88,-88,-99,0,-88,1,-99,4,0,0,-99,2,-99,0,0,-88,,,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
4719,New York,-99,,,1/1/64,-88,,,-88,-88,-88,-88,-88,0,0,2,1,4,6,1,-88,,,-99,-99,,,-99,0,3,36,-99,-99,-99,-88,1,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,9,,,New York,Buffalo,New York,New York,1,-99,3,9,4,1,1,2,8,,,1,1,1,0,-88,3,49,2,2,-99,2,-99,0,-88,0,-88,United States of America,1,United States of America,588,0,-99,-99,-99,-99,0,-88,1,0,3,1,0,1,2,3,0,0,-88,,,0,0,-99,-99,2,-99,3,2,-99,-99,1,1,1,0,0,0,-99,,,-99,0,-88,,,-88,0,-88,-99,1,1,3,0
5523,New York,-99,,,1/1/64,-88,,,-88,-88,-88,-88,-88,0,0,2,1,2,1,1,-88,,,-99,-99,,,-99,1,3,-99,1,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,7,,,-99,-99,,,-99,-99,2,5,3,1,0,2,,,,1,1,1,-99,-99,3,32,2,2,-99,2,12,0,-88,-99,-99,United States of America,1,United States of America,384,0,-88,-88,-88,5,-99,-99,1,-99,3,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,0,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,0,-99
5835,Mississippi,-99,,,4/12/64,14,,,1,1,0,1,-88,5,1,10,2,4,1,3,Ku Klux Klan,,,-99,-99,,,-99,-99,2,-99,0,-88,-88,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,-99,,,-99,-99,-99,10,4,-99,-99,8,,,,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
5027,Mississippi,Nathex,,,5/2/64,14,,,-99,-99,0,1,-88,5,1,10,2,4,6,3,Ku Klux Klan,,,-99,-99,,,-99,-99,3,-99,1,0,1,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,-99,Louisiana,Vidalia,-99,0,-99,10,4,0,0,0,,,,-99,-99,-99,-99,-88,3,29,2,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,348,0,-88,-88,-88,-99,0,-88,1,-99,3,-99,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,3,-99,0,0,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,-99,3,0
5033,Alabama,-99,,,6/11/64,-99,,,1,-99,-99,-99,-88,-99,1,10,-88,-88,-99,3,Ku Klux Klan,,,-99,-99,,,-99,-99,3,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Alabama,-99,,,-99,-99,-99,10,-99,-99,-99,-99,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,2,-99,-99,-99,-99,5,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
4461,Mississippi,Philadelphia,,,6/21/64,14,,,0,1,0,1,-88,5,1,7,2,4,6,3,Ku Klux Klan,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,-99,,,0,0,1,10,5,0,0,0,,,,-99,-99,1,-99,-88,3,63,2,1,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,756,0,-88,-88,-88,-99,0,-88,1,-99,4,-99,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,2,-99,-99,-99,1,-99,3,-99,0,0,0,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,-99,-99,-99
5032,Mississippi,-99,Pennsylvania,Philadelphia,6/21/64,14,,,1,-99,-99,1,-88,5,1,10,2,4,4,3,Ku Klux Klan,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,-99,,,-99,0,-99,10,-99,-99,-99,0,,,,-99,-99,-99,-99,-88,3,39,-99,-99,-99,2,6,0,-88,-99,-99,United States of America,1,United States of America,468,0,-88,-88,-88,-99,0,-88,-99,-99,-99,-99,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
5814,Mississippi,Philadelphia,,,6/21/64,14,,,2,2,0,1,-88,5,1,10,2,4,6,3,Ku Klux Klan,,,-99,-99,,,-99,0,2,-99,0,-88,-88,-88,0,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,-99,,,-99,0,-99,10,5,0,0,0,,,,1,2,1,-99,-88,3,30,2,-99,-99,2,-99,0,-88,0,-88,United States of America,1,United States of America,360,0,-88,-88,-88,-99,0,-88,1,-99,4,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,6,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
5829,Mississippi,Philadelphia,,,6/21/64,14,,,1,2,0,1,-88,5,1,10,2,4,-99,3,Ku Klux Klan,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,Philadelphia,,,-99,0,-99,10,-99,1,-99,-99,,,,-99,-99,-99,-99,-99,3,26,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,312,0,-88,-88,-88,-99,-99,-99,1,-99,4,-99,0,-99,1,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,-99,-99
5834,Mississippi,Philadelphia,,,6/21/64,14,,,-99,-99,-99,1,-88,5,1,10,2,4,6,3,Ku Klux Klan,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,Meridian,,,-99,-99,1,10,5,-99,-99,-99,,,,1,1,1,-99,-88,3,27,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,324,0,-88,-88,-88,-99,-99,-99,1,-99,4,-99,0,-99,1,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,3,-99
5028,Mississippi,-99,,,11/6/64,14,,,1,-99,-99,1,-88,5,1,10,-88,1,1,3,Ku Klux Klan,,,-99,-99,,,-99,1,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,-99,,,-99,-99,-99,10,2,-99,-99,0,,,,-99,-99,-99,-99,-99,3,29,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
5035,Mississippi,Philadelphia,,,12/4/64,14,,,1,-99,0,1,-88,5,1,10,2,4,6,3,Ku Klux Klan,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,-99,-99,,,-99,-99,-99,10,1,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,42,-99,-99,-99,2,-99,0,-88,-99,-99,-99,-99,-99,504,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,2,-99
5041,Mississippi,Meridian,,,12/4/64,-88,,,-88,-88,-88,-88,-88,0,1,10,2,4,6,0,-88,,,0,-88,,,-99,-88,-88,-88,0,-88,-88,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,-99,,,-99,0,-99,10,1,-99,0,0,,,,-99,2,-99,-99,-88,3,36,-99,-99,-99,2,11,0,-88,-99,-99,United States of America,1,United States of America,432,0,-88,-88,-88,-99,0,-88,1,0,4,-99,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,3,-99,-99,-99,0,-99,6,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
3784,Alabama,Tuscaloosa,,,1/1/65,-88,,,-88,-88,-88,-88,-88,0,0,1,2,-88,6,2,-88,,,0,-88,,,0,1,3,408,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Alabama,-99,,,0,-99,-99,7,5,1,-99,-99,,,,-99,-99,-99,-99,-99,3,36,2,2,-99,2,11,0,-88,-99,-99,United States of America,1,United States of America,432,0,-88,-88,-88,4,0,-88,2,1,3,3,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,2,3,-99,-99,0,0,0,5,,,1,0,-88,,,-88,0,-88,-99,0,1,3,-99
4520,Illinois,Chicago,,,1/1/65,-88,,,-88,-88,-88,-88,-88,0,0,0,-88,-88,8,3,Black Panther Party,,,0,-88,,,1,1,3,36,0,-88,-88,-88,0,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,8,,,Illinois,Chicago,,,0,0,2,5,5,-99,-99,0,,,,1,-99,-99,2,-88,2,17,1,1,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,264,0,-88,-88,-88,4,1,-99,-99,-88,1,0,0,2,-88,-99,0,-88,-88,,,0,0,-99,0,2,-99,-99,-99,-99,-99,-99,-99,2,0,0,0,5,,,0,0,-88,,,-88,0,-88,-99,0,1,3,0
5817,Alabama,Birmingham,,,3/25/65,14,,,1,-99,-99,1,-88,5,1,10,2,4,6,3,Ku Klux Klan,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Alabama,Birmingham,,,-99,0,-99,10,4,-99,-99,-99,,,,-99,-99,2,-99,-99,3,22,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,264,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,3,-99,-99,-99,-99,0,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
5825,Alabama,Selma,,,3/25/65,14,,,1,0,1,1,-88,5,1,10,2,4,6,3,Ku Klux Klan,,,-99,-99,,,-99,-99,2,3,1,-99,-99,-88,1,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Alabama,-99,,,-99,0,2,10,5,-99,-99,8,,,,1,1,1,0,-99,3,42,2,3,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,504,0,-88,-88,-88,-99,0,-88,1,-99,4,-99,0,-99,2,-99,0,0,-88,,,0,0,-99,-88,-99,-99,-99,-99,-99,-99,3,-99,-99,0,0,0,6,,,-99,-99,-99,,,-99,0,-88,-99,0,1,2,-99
5850,Alabama,Montgomery,,,3/25/65,-88,,,-88,-88,-88,-88,-88,0,1,10,2,4,6,3,Ku Klux Klan,,,-99,-99,,,-99,-99,-99,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Alabama,-99,,,-99,0,-99,10,5,1,0,8,,,,1,1,1,-99,-88,3,41,2,5,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,492,0,-88,-88,-88,-99,-99,-99,1,-99,4,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,1,2,-99
5797,Mississippi,-99,,,3/30/65,-88,,,-88,-88,-88,-88,-88,0,0,0,-88,-88,-99,3,Ku Klux Klan,,,-99,-99,,,-99,1,3,-99,0,-88,-88,-88,0,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,-99,,,0,0,-99,5,5,0,0,0,,,,-99,1,1,-99,-88,3,22,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,3,-99,-99,1,-99,3,0,0,-99,3,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,0,-99,-99
4102,North Carolina,-99,,,4/1/65,-88,,,-88,-88,-88,-88,-88,0,0,3,1,2,-99,2,-88,,,1,4,,,-99,0,2,-99,1,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,5,4,,North Carolina,Macon County,,,-99,0,-99,5,3,1,0,-99,,,,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,6,,,-99,-99,-99,,,-99,0,-88,-99,0,1,3,-99
5806,Alabama,Selma,,,5/18/65,14,,,2,-99,1,1,-88,5,1,10,2,4,6,3,Ku Klux Klan,,,0,-88,,,2,0,2,60,-99,-99,-99,-88,0,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Alabama,-99,,,-99,0,2,10,5,0,0,8,,,,-99,1,-99,0,-88,3,31,-99,1,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,456,0,-88,-88,-88,-99,0,-88,1,1,3,0,0,-99,-99,-99,0,0,-88,,,0,1,0,0,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,6,,,0,0,-88,,,-88,0,-88,0,0,0,0,-99
5808,Ohio,Yellow Springs,,,6/1/65,14,,,1,-99,0,1,-88,3,1,7,2,4,-99,3,Ku Klux Klan,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Ohio,Columbus,,,-99,-99,-99,10,5,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,20,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,240,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
5786,Mississippi,Jackson,,,1/1/66,14,,,-99,-99,-99,1,-88,-99,1,10,2,4,6,3,Ku Klux Klan,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,-99,-99,,,-99,0,-99,10,5,0,0,0,,,,-99,-99,1,-99,-99,3,34,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,408,0,-88,-88,-88,-99,0,-88,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,1,-99
4059,Mississippi,-99,,,1/10/66,14,,,2,2,0,1,-88,5,1,10,2,4,4,3,Ku Klux Klan,,,-99,-99,,,-99,1,2,-99,0,-88,-88,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,-99,,,-99,0,-99,10,5,-99,-99,0,,,,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,-99,-99,1,-99,4,-99,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,3,-99,-99,-99,-99,0,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,0,-99
4468,Mississippi,Hattiesburg,,,1/10/66,14,1,,2,1,-99,1,-88,5,1,10,2,4,4,3,Ku Klux Klan,,,-99,-99,,,-99,1,2,-99,0,-88,-88,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,-99,,,-99,0,-99,10,5,0,0,0,,,,-99,-99,-99,0,-88,3,29,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,6,,,-99,-99,-99,,,-99,0,-88,-99,0,1,3,-99
5031,Mississippi,Laurel,,,1/10/66,-88,,,-88,-88,-88,-88,-88,0,0,0,-88,-88,-99,3,Ku Klux Klan,,,-99,-99,,,-99,0,2,-99,0,-88,-88,-88,0,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,-99,,,0,0,-99,5,4,0,0,0,,,,1,-99,-99,-99,-99,3,29,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,0,-88,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,2,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,0,5,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
5813,Mississippi,Hattiesburg,,,1/10/66,14,,,1,-99,0,1,-88,5,1,10,2,4,4,3,Ku Klux Klan,,,-99,-99,,,-99,1,2,-99,1,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,-99,,,-99,-99,-99,10,3,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,22,-99,-99,-99,2,11,0,-88,-99,-99,United States of America,1,United States of America,264,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
5788,Mississippi,-99,,,2/1/66,14,,,-99,1,0,1,-88,2,1,7,-88,-99,-99,3,Ku Klux Klan,,,-99,-99,,,-99,1,3,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,-99,,,-99,0,-99,7,5,-99,0,-99,,,,-99,-99,-99,-99,-99,3,35,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,0,-88,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,2,-99
5809,Ohio,Yellow Springs,,,2/15/66,14,,,1,2,0,1,-88,2,1,10,-99,2,-99,3,Ku Klux Klan,,,-99,-99,,,-99,-99,3,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Ohio,-99,,,-99,-99,-99,10,5,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,41,2,-99,-99,1,-99,0,-88,-99,-99,United States of America,1,United States of America,492,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,3,-99
4696,Mississippi,Jackson,Alabama,Montgomery,5/1/66,-88,,,-88,-88,-88,-88,-88,0,0,2,1,2,6,3,Black Panther Party,,,-99,-99,,,-99,-99,3,48,0,-88,-88,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,8,,,-99,-99,,,1,0,2,5,4,1,0,8,,,,2,2,1,2,1,2,25,1,0,-88,2,-99,0,-88,-99,-99,United States of America,2,Trinidad,216,1,Trinidad,1,-99,4,1,-99,5,-99,-88,0,0,-99,-99,-99,0,0,-88,,,0,0,2,-99,2,-99,-99,-99,1,-99,2,-99,-99,-99,-99,-99,-99,,,1,1,6,,,1,1,3,-99,0,1,2,-99
5793,Mississippi,Natchez,,,6/1/66,14,,,0,1,-99,1,-88,4,1,10,2,4,6,3,Ku Klux Klan,,,-99,-99,,,-99,1,3,-99,1,0,0,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,Natchez,,,-99,0,-99,10,5,-99,-99,-99,,,,-99,-99,1,-99,-88,3,43,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,516,0,-88,-88,-88,-99,0,-88,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,1,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,3,-99
5801,Maryland,Baltimore,,,7/29/66,-88,,,-88,-88,-88,-88,-88,0,0,4,2,4,6,3,Ku Klux Klan,,,-99,-99,,,-99,0,2,-99,0,-88,-88,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,5,,Maryland,-99,,,1,0,-99,5,5,0,0,0,,,,1,1,1,1,-88,3,54,-99,-99,-99,2,11,0,-88,-99,-99,United States of America,1,United States of America,648,0,-88,-88,-88,3,-99,-99,1,-99,4,1,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,4,5,,-99,0,-88,,,-88,0,-88,0,0,0,0,-99
5816,Mississippi,Hattiesburg,,,8/2/66,14,,,2,2,0,1,-88,5,1,10,2,4,-99,3,Ku Klux Klan,,,-99,-99,,,-99,1,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Mississippi,-99,,,0,0,-99,10,4,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,24,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,288,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,2,-99
5509,-99,-99,,,1/1/67,-88,,,-88,-88,-88,-88,-88,0,0,0,-99,-99,1,3,Black Panther Party,,,1,1,,,1,-99,3,180,-99,-99,-99,-88,1,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,8,,,California,San Francisco,,,-99,0,3,5,1,-99,-99,-99,,,,1,1,1,-99,-99,2,24,3,2,-99,2,-99,0,-88,-99,-99,-99,-99,-99,-99,0,-99,-99,-88,-99,0,-88,-99,-99,-99,0,0,1,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,2,-99,,,1,0,-88,-99,0,-99,2,-99
5554,Virginia,Pentagon City,,,1/1/67,-88,,,-88,-88,-88,-88,-88,0,0,2,1,1,5,1,-88,,,0,-88,,,2,0,2,-99,1,0,1,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,7,10,,Illinois,-99,,,1,0,-99,9,5,1,0,2,,,,-99,-99,-99,-99,-88,3,23,1,0,-88,1,-99,0,-88,-99,-99,United States of America,1,United States of America,276,0,-88,-88,-88,5,0,-88,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,0,-99,2,-99,3,2,-99,-99,2,-99,2,0,0,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,1,1,0
